Date,USD,EUR,Germany,France,Spain,Italy,GBP,JPY,AUD,NZD,CAD,CHF,SEK,NOK,CZK,PLN,HUF,ILS,ZAR,TRY,RUB,BRL,MXN,CLP,COP,INR,IDR,PHP,THB,MYR,SGD,KRW,TWD,CNY
2003-04-25,0.0,0.0,0.0,100.0,0.0,-100.0,-50.0,-25.0,-75.0,75.0,25.0,0.0,25.0,0.0,-25.0,50.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,-50.0,0.0,-25.0,0.0,-50.0,-75.0,75.0,-25.0,25.0,-100.0
2003-05-02,-25.0,-50.0,-100.0,-100.0,0.0,-100.0,0.0,-50.0,-50.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,-50.0,-50.0,-100.0,-100.0,50.0,-50.0,-50.0,-50.0
2003-05-09,-25.0,-50.0,-100.0,-100.0,0.0,-100.0,50.0,-25.0,-50.0,50.0,-50.0,0.0,0.0,0.0,50.0,-25.0,0.0,0.0,-50.0,100.0,0.0,50.0,0.0,0.0,0.0,0.0,-25.0,25.0,-50.0,-75.0,0.0,-25.0,-25.0,-50.0
2003-05-16,-50.0,-50.0,-100.0,-100.0,0.0,-100.0,50.0,-25.0,-50.0,0.0,-25.0,0.0,-50.0,50.0,50.0,25.0,0.0,0.0,-50.0,75.0,0.0,50.0,-50.0,0.0,0.0,0.0,-25.0,25.0,-50.0,-25.0,0.0,-25.0,0.0,0.0
2003-05-23,-50.0,-100.0,-100.0,-100.0,0.0,-100.0,-50.0,0.0,-50.0,-50.0,-25.0,0.0,-50.0,25.0,50.0,100.0,0.0,0.0,0.0,75.0,100.0,50.0,-100.0,-50.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,-50.0,-25.0,0.0
2003-05-30,50.0,-25.0,-100.0,-100.0,0.0,-100.0,-25.0,0.0,-50.0,-25.0,50.0,-100.0,-50.0,25.0,50.0,75.0,-50.0,0.0,-100.0,0.0,50.0,-50.0,-75.0,-100.0,100.0,0.0,25.0,100.0,0.0,50.0,-25.0,-25.0,-25.0,0.0
2003-06-06,25.0,-25.0,0.0,0.0,100.0,-100.0,-25.0,-25.0,50.0,-25.0,-100.0,-100.0,-50.0,-50.0,0.0,75.0,-25.0,0.0,-66.66666666666666,0.0,50.0,-25.0,-25.0,-75.0,-100.0,0.0,25.0,25.0,0.0,25.0,-25.0,-25.0,0.0,0.0
2003-06-13,25.0,0.0,0.0,-100.0,100.0,0.0,50.0,50.0,25.0,0.0,-75.0,-100.0,-75.0,-25.0,0.0,0.0,-25.0,0.0,-66.66666666666666,0.0,100.0,-75.0,-50.0,-75.0,-50.0,-50.0,0.0,25.0,0.0,75.0,-50.0,0.0,0.0,0.0
2003-06-20,50.0,-50.0,0.0,-100.0,100.0,0.0,50.0,50.0,25.0,-50.0,-75.0,-100.0,-75.0,-25.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,-50.0,-50.0,-50.0,-50.0,-50.0,0.0,0.0,100.0,50.0,-50.0,-50.0,0.0,0.0
2003-06-27,0.0,-50.0,0.0,-100.0,0.0,0.0,-100.0,75.0,0.0,50.0,-100.0,-100.0,-50.0,-50.0,25.0,0.0,0.0,0.0,0.0,0.0,50.0,-50.0,-50.0,-50.0,0.0,-50.0,50.0,50.0,50.0,50.0,-50.0,-50.0,50.0,0.0
2003-07-04,25.0,-50.0,0.0,-100.0,0.0,0.0,-25.0,50.0,0.0,-50.0,-75.0,-100.0,-50.0,25.0,50.0,100.0,0.0,0.0,0.0,50.0,-50.0,0.0,-50.0,-50.0,0.0,-50.0,50.0,50.0,50.0,50.0,-50.0,-50.0,0.0,0.0
2003-07-11,-25.0,0.0,0.0,-100.0,0.0,0.0,-25.0,100.0,0.0,-25.0,50.0,-100.0,0.0,-100.0,0.0,75.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,-100.0,-50.0,50.0,0.0,50.0,0.0,-50.0,0.0,0.0
2003-07-18,50.0,25.0,100.0,-100.0,100.0,100.0,-50.0,75.0,0.0,-75.0,25.0,-100.0,25.0,-75.0,0.0,50.0,-50.0,0.0,25.0,25.0,0.0,0.0,0.0,-25.0,0.0,-75.0,-25.0,50.0,0.0,50.0,-25.0,0.0,0.0,100.0
2003-07-25,0.0,25.0,100.0,-100.0,100.0,-100.0,50.0,75.0,-50.0,-50.0,25.0,0.0,25.0,-75.0,0.0,25.0,-50.0,0.0,25.0,25.0,0.0,-50.0,-50.0,-25.0,0.0,-25.0,-25.0,0.0,0.0,50.0,-25.0,0.0,50.0,50.0
2003-08-01,100.0,0.0,100.0,0.0,100.0,-100.0,50.0,0.0,0.0,-50.0,0.0,-100.0,0.0,0.0,0.0,50.0,-50.0,0.0,0.0,0.0,0.0,0.0,-50.0,-50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0
2003-08-08,75.0,50.0,100.0,0.0,100.0,-100.0,100.0,0.0,-50.0,0.0,-25.0,0.0,0.0,0.0,-50.0,25.0,-50.0,0.0,0.0,100.0,0.0,-50.0,-50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,-50.0,0.0,50.0,0.0
2003-08-15,75.0,50.0,100.0,0.0,0.0,0.0,75.0,0.0,-50.0,0.0,-25.0,0.0,25.0,-50.0,0.0,25.0,-50.0,0.0,0.0,75.0,0.0,-50.0,-50.0,0.0,0.0,25.0,50.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0
2003-08-22,50.0,50.0,100.0,-100.0,0.0,0.0,100.0,100.0,-50.0,0.0,100.0,0.0,25.0,-50.0,0.0,0.0,-50.0,0.0,0.0,75.0,0.0,-50.0,0.0,-50.0,0.0,25.0,100.0,50.0,0.0,50.0,-50.0,-100.0,50.0,0.0
2003-08-29,100.0,50.0,0.0,-100.0,0.0,0.0,25.0,75.0,-50.0,0.0,75.0,100.0,50.0,-50.0,50.0,50.0,0.0,0.0,-100.0,0.0,0.0,-100.0,-25.0,0.0,33.33333333333333,0.0,75.0,0.0,0.0,0.0,-25.0,-75.0,25.0,0.0
2003-09-05,100.0,50.0,100.0,-100.0,100.0,0.0,25.0,25.0,50.0,0.0,25.0,100.0,0.0,-100.0,0.0,75.0,-100.0,0.0,-75.0,0.0,0.0,-75.0,25.0,-25.0,0.0,0.0,75.0,-25.0,0.0,25.0,-25.0,-75.0,75.0,0.0
2003-09-12,25.0,100.0,100.0,0.0,100.0,100.0,50.0,50.0,25.0,50.0,50.0,100.0,0.0,-75.0,-100.0,50.0,-75.0,0.0,-75.0,-50.0,0.0,-75.0,0.0,25.0,0.0,50.0,50.0,-25.0,0.0,-75.0,0.0,-50.0,50.0,0.0
2003-09-19,25.0,75.0,100.0,0.0,100.0,100.0,50.0,25.0,25.0,50.0,50.0,100.0,50.0,0.0,-75.0,0.0,-75.0,0.0,0.0,-25.0,0.0,0.0,0.0,50.0,0.0,50.0,50.0,-50.0,100.0,-50.0,-50.0,0.0,50.0,100.0
2003-09-26,50.0,75.0,0.0,-100.0,100.0,100.0,50.0,25.0,0.0,100.0,-50.0,100.0,0.0,-25.0,-75.0,100.0,0.0,0.0,-50.0,-25.0,0.0,0.0,0.0,50.0,0.0,50.0,0.0,-50.0,50.0,-50.0,0.0,0.0,0.0,50.0
2003-10-03,25.0,50.0,0.0,-100.0,0.0,0.0,100.0,-50.0,0.0,100.0,-50.0,100.0,75.0,-25.0,50.0,75.0,-50.0,0.0,-25.0,0.0,-100.0,0.0,-50.0,50.0,0.0,0.0,0.0,-50.0,50.0,-50.0,0.0,-100.0,0.0,50.0
2003-10-10,75.0,50.0,0.0,-100.0,0.0,100.0,75.0,-50.0,50.0,75.0,0.0,100.0,-25.0,0.0,50.0,25.0,-25.0,0.0,-25.0,0.0,-50.0,0.0,0.0,0.0,0.0,-25.0,0.0,-50.0,0.0,-50.0,50.0,-75.0,0.0,0.0
2003-10-17,50.0,25.0,0.0,0.0,0.0,100.0,75.0,-50.0,50.0,75.0,-25.0,100.0,50.0,0.0,50.0,0.0,-25.0,0.0,0.0,0.0,-50.0,0.0,-50.0,-75.0,0.0,-25.0,0.0,-50.0,0.0,-50.0,75.0,-75.0,0.0,100.0
2003-10-24,50.0,25.0,0.0,0.0,0.0,100.0,0.0,-50.0,50.0,50.0,25.0,100.0,50.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,-50.0,50.0,50.0
2003-10-31,100.0,50.0,100.0,0.0,0.0,100.0,0.0,50.0,50.0,0.0,-50.0,100.0,50.0,0.0,0.0,50.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-50.0,0.0,0.0,-50.0,0.0,0.0,0.0,50.0,0.0,100.0,50.0
2003-11-07,75.0,100.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,100.0,100.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,-50.0,50.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,50.0,75.0,0.0
2003-11-14,75.0,25.0,0.0,0.0,0.0,0.0,-50.0,100.0,50.0,50.0,75.0,100.0,-50.0,0.0,0.0,25.0,0.0,0.0,0.0,50.0,50.0,0.0,-50.0,0.0,0.0,50.0,-50.0,0.0,0.0,0.0,0.0,50.0,100.0,0.0
2003-11-21,0.0,25.0,0.0,0.0,0.0,0.0,-25.0,75.0,50.0,50.0,50.0,0.0,-50.0,-50.0,50.0,75.0,0.0,0.0,0.0,50.0,0.0,0.0,-100.0,0.0,0.0,50.0,-100.0,0.0,0.0,50.0,0.0,100.0,75.0,0.0
2003-11-28,100.0,100.0,100.0,0.0,0.0,0.0,0.0,-25.0,0.0,50.0,-50.0,100.0,-50.0,-50.0,50.0,50.0,-50.0,0.0,-100.0,50.0,0.0,-50.0,-75.0,0.0,50.0,50.0,-75.0,0.0,0.0,75.0,25.0,75.0,25.0,0.0
2003-12-05,100.0,25.0,100.0,0.0,-100.0,0.0,25.0,0.0,-50.0,50.0,50.0,100.0,0.0,0.0,100.0,100.0,-50.0,0.0,-75.0,50.0,-100.0,-25.0,-25.0,100.0,100.0,50.0,-75.0,25.0,0.0,75.0,25.0,25.0,0.0,0.0
2003-12-12,75.0,100.0,100.0,100.0,-100.0,-100.0,25.0,25.0,0.0,100.0,0.0,100.0,-25.0,-25.0,50.0,50.0,-25.0,0.0,-50.0,50.0,0.0,-75.0,-50.0,75.0,75.0,-25.0,-50.0,25.0,0.0,50.0,50.0,75.0,0.0,0.0
2003-12-19,25.0,75.0,100.0,100.0,-100.0,-100.0,0.0,50.0,-25.0,75.0,75.0,100.0,-25.0,-25.0,25.0,25.0,-50.0,0.0,25.0,75.0,-50.0,0.0,0.0,-25.0,25.0,-25.0,-50.0,50.0,0.0,50.0,0.0,0.0,50.0,0.0
2003-12-26,0.0,25.0,100.0,100.0,-100.0,-100.0,0.0,25.0,25.0,75.0,-25.0,0.0,-50.0,-50.0,-25.0,25.0,-25.0,0.0,25.0,25.0,50.0,-50.0,0.0,-50.0,0.0,-50.0,0.0,50.0,0.0,50.0,0.0,25.0,0.0,0.0
2004-01-02,50.0,0.0,100.0,0.0,0.0,-100.0,0.0,50.0,0.0,50.0,0.0,0.0,-50.0,0.0,0.0,0.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,50.0,0.0,50.0,0.0,50.0,0.0,0.0,0.0,33.33333333333333
2004-01-09,50.0,-50.0,0.0,0.0,0.0,-100.0,0.0,50.0,0.0,50.0,0.0,0.0,-50.0,-50.0,0.0,0.0,-25.0,0.0,0.0,-50.0,0.0,-50.0,0.0,50.0,0.0,0.0,0.0,-50.0,0.0,0.0,-50.0,0.0,50.0,33.33333333333333
2004-01-16,50.0,-25.0,100.0,100.0,0.0,0.0,-50.0,50.0,50.0,50.0,0.0,0.0,-50.0,-50.0,50.0,0.0,-25.0,0.0,0.0,-50.0,0.0,-50.0,0.0,0.0,0.0,25.0,0.0,-50.0,0.0,0.0,0.0,0.0,50.0,0.0
2004-01-23,50.0,-50.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,-50.0,50.0,0.0,-25.0,0.0,0.0,-50.0,0.0,-50.0,0.0,25.0,0.0,25.0,0.0,-50.0,0.0,0.0,50.0,0.0,50.0,100.0
2004-01-30,0.0,-50.0,0.0,100.0,0.0,0.0,25.0,50.0,0.0,0.0,-50.0,0.0,-50.0,-100.0,50.0,50.0,-25.0,0.0,0.0,-50.0,0.0,-100.0,50.0,-25.0,0.0,50.0,0.0,100.0,0.0,0.0,0.0,0.0,50.0,75.0
2004-02-06,0.0,-25.0,100.0,0.0,100.0,0.0,25.0,25.0,0.0,0.0,-25.0,0.0,-25.0,-25.0,0.0,50.0,25.0,0.0,0.0,-50.0,100.0,-75.0,25.0,-100.0,0.0,0.0,0.0,75.0,0.0,50.0,-50.0,50.0,50.0,75.0
2004-02-13,-25.0,0.0,100.0,100.0,100.0,0.0,50.0,25.0,0.0,-50.0,-25.0,0.0,25.0,-75.0,0.0,0.0,0.0,0.0,-50.0,50.0,50.0,-75.0,75.0,-75.0,0.0,0.0,50.0,75.0,0.0,50.0,-50.0,100.0,0.0,0.0
2004-02-20,-50.0,-25.0,100.0,100.0,100.0,-100.0,50.0,50.0,0.0,-50.0,0.0,0.0,0.0,-50.0,50.0,0.0,0.0,0.0,-25.0,50.0,50.0,0.0,50.0,-75.0,0.0,0.0,0.0,50.0,0.0,50.0,-50.0,75.0,0.0,0.0
2004-02-27,0.0,-75.0,0.0,100.0,0.0,-100.0,100.0,100.0,0.0,-50.0,-50.0,-100.0,50.0,-50.0,50.0,50.0,-25.0,0.0,0.0,50.0,33.33333333333333,-100.0,0.0,-50.0,0.0,0.0,-100.0,0.0,0.0,100.0,-50.0,25.0,-100.0,0.0
2004-03-05,-25.0,-50.0,-100.0,0.0,0.0,0.0,75.0,75.0,100.0,-50.0,-25.0,-100.0,50.0,0.0,50.0,25.0,0.0,0.0,25.0,0.0,33.33333333333333,-75.0,25.0,-50.0,50.0,0.0,-75.0,-50.0,0.0,25.0,-25.0,0.0,-75.0,0.0
2004-03-12,-75.0,0.0,-100.0,0.0,0.0,0.0,0.0,-50.0,0.0,100.0,-100.0,-100.0,0.0,50.0,-50.0,0.0,0.0,0.0,100.0,0.0,-33.33333333333333,-100.0,0.0,-100.0,100.0,100.0,0.0,-100.0,-100.0,0.0,-50.0,-50.0,-100.0,-50.0
2004-03-19,-75.0,-100.0,-100.0,0.0,0.0,-100.0,-25.0,-25.0,25.0,0.0,-75.0,-100.0,-25.0,25.0,-50.0,25.0,25.0,0.0,25.0,-25.0,-25.0,-25.0,-25.0,-25.0,25.0,75.0,-25.0,-100.0,-50.0,-25.0,25.0,-25.0,-25.0,-25.0
2004-03-26,-75.0,-25.0,-100.0,0.0,0.0,-100.0,-25.0,-25.0,-25.0,25.0,25.0,-100.0,-25.0,25.0,-25.0,25.0,-25.0,0.0,25.0,-50.0,-25.0,-25.0,-25.0,-25.0,25.0,25.0,25.0,-25.0,-50.0,50.0,50.0,0.0,50.0,-25.0
2004-04-02,50.0,-25.0,-100.0,100.0,0.0,-100.0,100.0,0.0,-50.0,0.0,0.0,0.0,50.0,50.0,0.0,100.0,-50.0,0.0,-50.0,0.0,-50.0,-50.0,50.0,50.0,-50.0,0.0,0.0,-50.0,100.0,0.0,100.0,0.0,100.0,50.0
2004-04-09,25.0,0.0,-100.0,0.0,0.0,0.0,0.0,100.0,25.0,50.0,-25.0,0.0,25.0,50.0,50.0,0.0,0.0,0.0,-25.0,25.0,-25.0,50.0,-25.0,0.0,-25.0,25.0,-25.0,25.0,50.0,25.0,75.0,25.0,75.0,25.0
2004-04-16,100.0,-50.0,-100.0,0.0,0.0,0.0,25.0,25.0,25.0,25.0,-50.0,0.0,-25.0,25.0,25.0,50.0,-25.0,0.0,-25.0,75.0,-25.0,25.0,-25.0,25.0,-25.0,25.0,-25.0,25.0,50.0,-25.0,100.0,25.0,25.0,50.0
2004-04-23,75.0,-50.0,-100.0,-100.0,0.0,-100.0,-75.0,25.0,50.0,-25.0,-25.0,0.0,-50.0,25.0,25.0,100.0,25.0,0.0,0.0,50.0,50.0,25.0,-50.0,25.0,0.0,0.0,-50.0,0.0,0.0,0.0,75.0,0.0,0.0,25.0
2004-04-30,0.0,50.0,0.0,100.0,-100.0,100.0,-50.0,-50.0,50.0,0.0,0.0,0.0,-50.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,25.0,-50.0,-50.0,-50.0,0.0,0.0,-50.0,-50.0,0.0,0.0,75.0,0.0,0.0,25.0
2004-05-07,25.0,-25.0,-100.0,100.0,-100.0,100.0,-50.0,0.0,50.0,-50.0,-25.0,100.0,-50.0,0.0,50.0,75.0,0.0,0.0,0.0,0.0,25.0,-50.0,-50.0,50.0,0.0,50.0,-50.0,-50.0,0.0,-50.0,50.0,0.0,50.0,0.0
2004-05-14,25.0,50.0,0.0,-100.0,-100.0,100.0,-50.0,-25.0,50.0,50.0,75.0,100.0,0.0,50.0,50.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,50.0,50.0,0.0,0.0,-25.0,-50.0,0.0,-50.0,0.0,0.0,100.0,0.0
2004-05-21,0.0,-25.0,-100.0,-100.0,0.0,100.0,-50.0,0.0,50.0,50.0,100.0,100.0,0.0,50.0,100.0,100.0,50.0,0.0,0.0,0.0,25.0,50.0,100.0,50.0,0.0,0.0,-25.0,0.0,0.0,-50.0,50.0,0.0,75.0,0.0
2004-05-28,0.0,50.0,0.0,-100.0,0.0,100.0,-100.0,-25.0,50.0,50.0,100.0,100.0,0.0,50.0,75.0,75.0,25.0,0.0,100.0,50.0,-25.0,100.0,75.0,0.0,0.0,0.0,-50.0,100.0,0.0,0.0,25.0,0.0,75.0,0.0
2004-06-04,25.0,0.0,0.0,0.0,0.0,0.0,-75.0,25.0,0.0,0.0,100.0,100.0,50.0,0.0,25.0,75.0,100.0,0.0,75.0,50.0,-50.0,75.0,75.0,0.0,-100.0,0.0,25.0,100.0,0.0,25.0,25.0,25.0,0.0,0.0
2004-06-11,75.0,100.0,0.0,0.0,0.0,100.0,-75.0,100.0,0.0,0.0,75.0,100.0,0.0,-100.0,0.0,0.0,100.0,0.0,75.0,50.0,50.0,75.0,50.0,50.0,-75.0,50.0,25.0,75.0,-100.0,25.0,0.0,25.0,0.0,-100.0
2004-06-18,50.0,75.0,0.0,-100.0,0.0,100.0,0.0,75.0,0.0,0.0,100.0,0.0,25.0,-75.0,25.0,-25.0,75.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,-75.0,50.0,50.0,25.0,-66.66666666666666,50.0,0.0,50.0,0.0,-75.0
2004-06-25,-50.0,-25.0,-100.0,-100.0,0.0,100.0,0.0,75.0,0.0,100.0,25.0,100.0,25.0,-75.0,25.0,-25.0,25.0,0.0,0.0,50.0,-25.0,25.0,50.0,50.0,0.0,50.0,50.0,0.0,-66.66666666666666,50.0,0.0,-50.0,0.0,-75.0
2004-07-02,-75.0,-50.0,-100.0,-100.0,100.0,100.0,0.0,0.0,0.0,75.0,50.0,100.0,0.0,-50.0,25.0,0.0,0.0,0.0,0.0,0.0,-100.0,25.0,50.0,0.0,0.0,0.0,50.0,0.0,-50.0,50.0,0.0,-25.0,0.0,-50.0
2004-07-09,-75.0,-50.0,-100.0,0.0,100.0,0.0,0.0,100.0,-50.0,50.0,25.0,100.0,-50.0,-50.0,-50.0,50.0,50.0,0.0,50.0,-50.0,-75.0,50.0,25.0,-50.0,0.0,-25.0,50.0,50.0,-50.0,50.0,0.0,-25.0,0.0,-50.0
2004-07-16,-50.0,0.0,0.0,-100.0,100.0,0.0,0.0,50.0,-50.0,25.0,75.0,0.0,-50.0,-50.0,25.0,25.0,50.0,0.0,25.0,25.0,-25.0,50.0,25.0,-100.0,0.0,-25.0,100.0,50.0,-50.0,50.0,50.0,0.0,0.0,0.0
2004-07-23,-50.0,50.0,0.0,100.0,100.0,0.0,50.0,75.0,-50.0,-25.0,50.0,0.0,-100.0,-100.0,-25.0,25.0,50.0,0.0,25.0,-25.0,0.0,50.0,0.0,-75.0,0.0,-50.0,25.0,50.0,0.0,50.0,25.0,0.0,0.0,-25.0
2004-07-30,-100.0,50.0,100.0,100.0,100.0,0.0,50.0,-25.0,-50.0,0.0,50.0,0.0,-75.0,-75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,-75.0,0.0,-50.0,25.0,0.0,0.0,0.0,25.0,0.0,0.0,-25.0
2004-08-06,-100.0,50.0,-100.0,100.0,100.0,0.0,50.0,0.0,-50.0,0.0,0.0,-100.0,50.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,-50.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0
2004-08-13,-75.0,50.0,-100.0,100.0,100.0,0.0,0.0,-100.0,-50.0,0.0,0.0,-100.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,-50.0,-50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,-50.0,-50.0
2004-08-20,-75.0,-25.0,-100.0,100.0,100.0,0.0,0.0,-75.0,-50.0,50.0,0.0,-100.0,25.0,0.0,50.0,-50.0,50.0,0.0,0.0,0.0,-50.0,0.0,-100.0,-50.0,0.0,-25.0,-100.0,0.0,0.0,0.0,25.0,0.0,100.0,0.0
2004-08-27,-100.0,0.0,-100.0,100.0,0.0,0.0,-50.0,-75.0,-50.0,50.0,-50.0,-100.0,0.0,-50.0,50.0,-50.0,25.0,0.0,50.0,0.0,-50.0,50.0,-75.0,-50.0,0.0,-25.0,-75.0,0.0,0.0,50.0,25.0,-25.0,75.0,0.0
2004-09-03,-75.0,-25.0,-100.0,0.0,-100.0,100.0,-50.0,-50.0,-100.0,0.0,-100.0,-100.0,0.0,-50.0,100.0,-100.0,50.0,0.0,50.0,50.0,-50.0,100.0,-75.0,-25.0,0.0,-50.0,-75.0,-50.0,50.0,75.0,50.0,0.0,75.0,0.0
2004-09-10,-75.0,25.0,0.0,0.0,-100.0,100.0,-75.0,-100.0,-75.0,0.0,-100.0,-100.0,-50.0,0.0,50.0,50.0,0.0,0.0,50.0,50.0,50.0,75.0,-50.0,-75.0,25.0,50.0,-50.0,-25.0,0.0,75.0,50.0,-25.0,0.0,0.0
2004-09-17,-50.0,50.0,0.0,100.0,-100.0,0.0,-75.0,-75.0,-75.0,50.0,-75.0,0.0,-50.0,-25.0,50.0,-25.0,-25.0,0.0,50.0,25.0,75.0,75.0,-50.0,-50.0,25.0,50.0,-50.0,25.0,25.0,50.0,50.0,-25.0,0.0,0.0
2004-09-24,0.0,0.0,0.0,0.0,-100.0,0.0,-50.0,-75.0,-50.0,50.0,-75.0,-100.0,0.0,25.0,25.0,25.0,-25.0,0.0,25.0,25.0,75.0,0.0,-50.0,-50.0,0.0,50.0,-50.0,0.0,25.0,0.0,50.0,-50.0,-50.0,0.0
2004-10-01,50.0,-50.0,0.0,0.0,-100.0,-100.0,-50.0,0.0,0.0,25.0,-100.0,-100.0,50.0,50.0,-25.0,0.0,-50.0,0.0,25.0,-50.0,50.0,0.0,0.0,50.0,0.0,50.0,0.0,0.0,-50.0,50.0,0.0,-50.0,-25.0,0.0
2004-10-08,25.0,-25.0,-100.0,0.0,-100.0,-100.0,-100.0,-50.0,0.0,25.0,-25.0,-100.0,75.0,25.0,50.0,-50.0,0.0,0.0,25.0,-75.0,50.0,0.0,-50.0,50.0,0.0,50.0,0.0,50.0,-50.0,0.0,0.0,0.0,25.0,0.0
2004-10-15,-50.0,-100.0,-100.0,-100.0,-100.0,-100.0,-75.0,-50.0,0.0,50.0,-50.0,-100.0,25.0,0.0,25.0,-25.0,-25.0,0.0,25.0,-75.0,-50.0,50.0,-25.0,50.0,0.0,50.0,-50.0,100.0,-50.0,-50.0,-100.0,25.0,50.0,50.0
2004-10-22,-75.0,-75.0,-100.0,-100.0,-100.0,-100.0,-75.0,-25.0,-50.0,100.0,-25.0,0.0,-50.0,-25.0,25.0,0.0,-50.0,0.0,25.0,-50.0,0.0,0.0,-25.0,100.0,0.0,50.0,-25.0,75.0,-50.0,-25.0,-75.0,25.0,50.0,100.0
2004-10-29,-50.0,-75.0,0.0,-100.0,0.0,-100.0,-50.0,-25.0,-25.0,75.0,-25.0,-100.0,-50.0,-25.0,0.0,25.0,-25.0,0.0,25.0,0.0,25.0,0.0,0.0,75.0,0.0,50.0,-25.0,50.0,0.0,-25.0,-75.0,0.0,0.0,75.0
2004-11-05,-25.0,-50.0,0.0,-100.0,100.0,-100.0,0.0,-50.0,-25.0,25.0,0.0,0.0,0.0,0.0,-50.0,0.0,-25.0,0.0,-50.0,0.0,25.0,0.0,-50.0,75.0,0.0,0.0,50.0,50.0,0.0,50.0,0.0,50.0,0.0,75.0
2004-11-12,25.0,-50.0,-100.0,-100.0,100.0,-100.0,0.0,-25.0,0.0,0.0,0.0,0.0,50.0,50.0,-25.0,-25.0,0.0,0.0,-50.0,-50.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,50.0,0.0,50.0,-50.0,50.0,50.0,50.0
2004-11-19,50.0,-100.0,-100.0,-100.0,100.0,0.0,0.0,-50.0,0.0,50.0,-50.0,0.0,50.0,50.0,-25.0,-25.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,-100.0,0.0,50.0,50.0
2004-11-26,50.0,-100.0,-100.0,-100.0,100.0,0.0,50.0,-25.0,0.0,50.0,0.0,0.0,50.0,50.0,-50.0,-50.0,0.0,0.0,25.0,-50.0,50.0,0.0,25.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,-75.0,25.0,-25.0,50.0
2004-12-03,100.0,-75.0,-100.0,0.0,-100.0,-100.0,75.0,-25.0,-50.0,0.0,-50.0,0.0,100.0,100.0,-100.0,-100.0,50.0,0.0,100.0,-50.0,50.0,50.0,0.0,50.0,-100.0,0.0,50.0,100.0,-50.0,-100.0,0.0,25.0,-25.0,50.0
2004-12-10,50.0,-75.0,0.0,0.0,-100.0,-100.0,25.0,-50.0,-25.0,0.0,25.0,100.0,50.0,75.0,0.0,50.0,50.0,0.0,75.0,-100.0,75.0,-25.0,25.0,25.0,-75.0,50.0,75.0,75.0,-100.0,-75.0,-25.0,50.0,-50.0,50.0
2004-12-17,75.0,0.0,0.0,0.0,-100.0,-100.0,50.0,-25.0,-25.0,0.0,-25.0,100.0,-25.0,75.0,-25.0,75.0,75.0,0.0,75.0,-75.0,75.0,25.0,-75.0,25.0,-75.0,50.0,25.0,75.0,-75.0,-75.0,-25.0,0.0,-50.0,25.0
2004-12-24,-25.0,0.0,0.0,0.0,-100.0,-100.0,50.0,-25.0,0.0,0.0,50.0,100.0,-25.0,50.0,25.0,75.0,25.0,0.0,0.0,-75.0,50.0,0.0,-50.0,0.0,0.0,50.0,0.0,0.0,-25.0,-50.0,0.0,0.0,-50.0,25.0
2004-12-31,50.0,0.0,0.0,0.0,-100.0,-100.0,50.0,-50.0,-100.0,0.0,0.0,-100.0,-50.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,100.0,50.0,-50.0,0.0,0.0,0.0,0.0,0.0,-50.0,0.0,0.0,0.0,0.0,0.0
2005-01-07,75.0,0.0,-100.0,0.0,-100.0,0.0,50.0,-25.0,-75.0,0.0,25.0,-100.0,0.0,0.0,50.0,-25.0,25.0,0.0,50.0,0.0,75.0,0.0,50.0,0.0,0.0,0.0,-50.0,0.0,-25.0,0.0,0.0,0.0,-50.0,0.0
