Date,3m pnl,3m sharpe
2018-02-20,-0.003803827091397876,-0.07578744494526196
2018-02-21,-0.002615403776783052,-0.05212216306507245
2018-02-22,-0.0012454369611790657,-0.024820453682350342
2018-02-23,-0.014758669380543486,-0.2963499541077212
2018-02-26,-0.00046046176664951374,-0.009311670079676588
2018-02-27,-0.0014154793941550752,-0.02862538071628281
2018-02-28,-0.007153710763474379,-0.14388638345010057
2018-03-01,-0.023736034616365347,-0.47299514338052867
2018-03-02,-0.013831835736999726,-0.27427105794261636
2018-03-05,-0.0027156858986151066,-0.05374650286701165
2018-03-06,0.013979661105993116,0.277325639379677
2018-03-07,0.02435664023254206,0.48764560563633347
2018-03-08,-0.002945101350073619,-0.05997966488737505
2018-03-09,-0.0036636326548991206,-0.07464356616995674
2018-03-12,-0.014303248813514132,-0.2926686051643986
2018-03-13,-0.004469363118485249,-0.0915658447689663
2018-03-14,-0.009106722126890525,-0.1858258983443162
2018-03-15,-0.009761432637247481,-0.19911593019266347
2018-03-16,-0.006345114849015752,-0.12922864926590089
2018-03-19,-0.02146468257192537,-0.43820599203894006
2018-03-20,-0.009804748850801922,-0.20013268969810577
2018-03-21,0.006997688245492762,0.14094616191552004
2018-03-22,-0.007785382579312775,-0.15675730413465735
2018-03-23,0.002321383002377135,0.04663716138357925
2018-03-26,0.009562886291049679,0.19136138158081467
2018-03-27,-0.00023644883420797472,-0.004731728345859567
2018-03-28,-0.014148580440509668,-0.28084368890334027
2018-03-29,-0.006733178668116026,-0.13360756540117255
2018-03-30,-0.000542074168109934,-0.010756306848413659
2018-04-02,-0.01027307107469283,-0.20328483809293552
2018-04-03,-0.008033250869373608,-0.1589787700666117
2018-04-04,-0.019051390616433368,-0.3786184794703179
2018-04-05,-0.04061512060129508,-0.8198612761329365
2018-04-06,-0.046256483758427724,-0.9335797251952871
2018-04-09,-0.04239150812434645,-0.8552782294868184
2018-04-10,-0.033176980973230644,-0.6675515030068389
2018-04-11,-0.020120403773204117,-0.401344522324361
2018-04-12,-0.03465920353131602,-0.6975676854197614
2018-04-13,-0.047309043459467355,-0.9686580784763912
2018-04-16,-0.057091509517111165,-1.1763700524187923
2018-04-17,-0.04873881623335687,-1.009280552255341
2018-04-18,-0.03863892084600576,-0.792810930099963
2018-04-19,-0.05147072930398823,-1.0611286419497186
2018-04-20,-0.06537377137883815,-1.3572853252059325
2018-04-23,-0.08920686068042302,-1.8496672732856603
2018-04-24,-0.09336404976112032,-1.9400301853119843
2018-04-25,-0.11277223027121086,-2.417125951545847
2018-04-26,-0.10545015053597405,-2.2619395256382466
2018-04-27,-0.12348169323002199,-2.6506977501829114
2018-04-30,-0.10322267604373508,-2.263410417262742
2018-05-01,-0.0785505641079939,-1.7798952537970223
2018-05-02,-0.08875420120247482,-2.029085831898904
2018-05-03,-0.10690885953374187,-2.4751541612780623
2018-05-04,-0.06275828351829311,-1.6257693149496306
2018-05-07,-0.015256956482021883,-0.43760214717876744
2018-05-08,0.0027176322421758646,0.08305891614230088
2018-05-09,0.03421262114935514,1.1140346555024776
2018-05-10,0.02371634064431259,0.7556667985675849
2018-05-11,0.03658245050188835,1.172412215087912
2018-05-14,0.034800358463774723,1.1188124126645402
2018-05-15,0.03610935646247389,1.1567649291719835
2018-05-16,0.010161389547143114,0.34740804707800405
2018-05-17,0.0010610699967794272,0.03711136626667969
2018-05-18,0.008470171670207884,0.29786112888687605
2018-05-21,0.0029197752538069966,0.10265835152022028
2018-05-22,0.010974606049743063,0.39096293103936525
2018-05-23,0.00646790083180166,0.22911975878785515
2018-05-24,0.004186743185045303,0.1482429426109937
2018-05-25,0.0001210170993355033,0.004265864263052466
2018-05-28,-0.005550967068043786,-0.1954737609137561
2018-05-29,-0.011247311533128792,-0.39402807819225316
2018-05-30,-0.014840603370680064,-0.5121164285009241
2018-05-31,-7.292593391820789e-05,-0.0025934113512132585
2018-06-01,-0.016514584468058768,-0.5921561303670045
2018-06-04,-0.033722630778460216,-1.2020246862139463
2018-06-05,-0.03647314372153442,-1.3072581378580523
2018-06-06,-0.045336225923257166,-1.592539020026057
2018-06-07,-0.029886324860448232,-1.0454840624294317
2018-06-08,-0.03887028285360933,-1.3635746473378259
2018-06-11,-0.037749697434440475,-1.324497875537188
2018-06-12,-0.0381934556239959,-1.3407993272734868
2018-06-13,-0.023561591158865757,-0.8379090278190773
2018-06-14,-0.005158831526024724,-0.17937234925095258
2018-06-15,-0.01567028209164297,-0.54624879067626
2018-06-18,-0.010785803135634356,-0.3780582906756258
2018-06-19,-0.01780559755361847,-0.6274663375587092
2018-06-20,-0.032715090378996656,-1.2043992033139868
2018-06-21,-0.019973062488264075,-0.7380583078351662
2018-06-22,-0.033077154814716285,-1.2278947512847143
2018-06-25,-0.04465185798445139,-1.6842540524067418
2018-06-26,-0.03657294600877704,-1.3800180820679038
2018-06-27,-0.012234834232132352,-0.462951480758859
2018-06-28,-0.015040232693086209,-0.5707316388431826
2018-06-29,-0.01982115781235171,-0.7533939627730737
2018-07-02,0.003966960059946212,0.14551938915832402
2018-07-03,-0.01127373974343755,-0.3991962634460975
2018-07-04,-0.012159962543133363,-0.43031517994981483
2018-07-05,-0.007272741136341126,-0.2579859664615297
2018-07-06,-0.013541097122583168,-0.4739746656427616
2018-07-09,-0.016537242574267398,-0.5793067089176317
2018-07-10,-0.020796017326122625,-0.7334207568210944
2018-07-11,-0.01509355882136081,-0.5178118786185565
2018-07-12,-0.02049738712267169,-0.69861278770111
2018-07-13,-0.014615956521560862,-0.49036512274578664
2018-07-16,-0.027431290996910395,-0.9015468010559056
2018-07-17,-0.021297492642644373,-0.6984341286982497
2018-07-18,-0.029259088669624133,-0.979365733613997
2018-07-19,-0.009112121541356813,-0.2939147980926847
2018-07-20,-0.02732850099159683,-0.8345573074268591
2018-07-23,-0.00974190409258937,-0.30327799092234803
2018-07-24,-0.01850766975725327,-0.572569533694461
2018-07-25,-0.03594368262982279,-1.0871345512719062
2018-07-26,-0.021462531841491984,-0.6308287408841625
2018-07-27,-0.01813372767689893,-0.5363090790399664
2018-07-30,-0.028182141292711668,-0.8242355831176374
2018-07-31,-0.032556413861970564,-0.9509670383994613
2018-08-01,-0.028343756665990615,-0.825793970353339
2018-08-02,-0.008077685370003657,-0.2303658279144395
2018-08-03,-0.012120165821025845,-0.3462764407493466
2018-08-06,-0.008781036342963972,-0.24854850486319885
2018-08-07,-0.012021838924572422,-0.3383986572989311
2018-08-08,-0.023404388686474133,-0.6628307669489709
2018-08-09,0.0028403284261357786,0.08017303087900728
2018-08-10,0.03229145223141226,0.8206332658342237
2018-08-13,0.04454839634362379,1.1058898560261172
2018-08-14,0.0263648143322656,0.6582050995857806
2018-08-15,0.042443837703694205,1.0492173474536466
2018-08-16,0.025186029061219865,0.6138191845553017
2018-08-17,0.026552433900064523,0.6468917234452318
2018-08-20,0.023905202056950372,0.5813547979637972
2018-08-21,0.011892612963626918,0.2854973563127709
2018-08-22,0.01788084771435178,0.430482772444257
2018-08-23,0.04000475019313358,0.9363099868327827
2018-08-24,0.026496487394491564,0.6058312396386067
2018-08-27,0.024230642696560143,0.5531976196885727
2018-08-28,0.0398524815300885,0.9071400612951526
2018-08-29,0.060358713970661934,1.3975364468958436
2018-08-30,0.08010680039950978,1.8090621421103283
2018-08-31,0.08810958597815007,1.9982835463370252
2018-09-03,0.09805387120172183,2.242866924339626
2018-09-04,0.10297435718337905,2.347477862298119
2018-09-05,0.10823869099005723,2.4868405106292197
2018-09-06,0.10125553806231653,2.332745736366655
2018-09-07,0.115156712449398,2.646736540845963
2018-09-10,0.11487456884309875,2.640007743931072
2018-09-11,0.11552576602437084,2.6545839007088365
2018-09-12,0.09865699677457018,2.2366733602641604
2018-09-13,0.06588668482828733,1.4641657417692593
2018-09-14,0.07822598873579295,1.7372071462092018
2018-09-17,0.07611170748397247,1.6886270668553283
2018-09-18,0.07282875875373968,1.6130911853933931
2018-09-19,0.06161106628921974,1.354110487033413
2018-09-20,0.040379232103795445,0.8732936060825941
2018-09-21,0.04418258524785616,0.957587752398575
2018-09-24,0.054948160903648624,1.1876926948663948
2018-09-25,0.054515198542329314,1.178469439367118
2018-09-26,0.03499741008273647,0.7583588272415768
2018-09-27,0.03747597510365198,0.8116206680606245
2018-09-28,0.039723422186837,0.8605673955436438
2018-10-01,0.03492345393249143,0.7622781679522438
2018-10-02,0.05020389946354818,1.1117900491281372
2018-10-03,0.07206092760200074,1.5654083660616822
2018-10-04,0.07052098070391906,1.5316403609624802
2018-10-05,0.0798133948152873,1.746255650207218
2018-10-08,0.08690950281757574,1.899244405195475
2018-10-09,0.07836407702952866,1.7073516262350392
2018-10-10,0.05981773314096544,1.327237882172389
2018-10-11,0.028930826633963028,0.5911841760978896
2018-10-12,0.009320611754985098,0.19117899124431892
2018-10-15,0.02250035409909012,0.46554990652525735
2018-10-16,0.01003908244786467,0.2070187040070376
2018-10-17,0.014253044850420915,0.29301442305086484
2018-10-18,0.009271773016451258,0.1920324885683558
2018-10-19,0.02613973432716955,0.5550659096421745
2018-10-22,0.0201793545180923,0.42868670352445243
2018-10-23,0.03298633246520211,0.7023326441581049
2018-10-24,0.055819002459712615,1.2007212293649847
2018-10-25,0.0379200977108501,0.8259863440325239
2018-10-26,0.045700700791880926,0.9990749364102944
2018-10-29,0.0627148283208587,1.3789297575760782
2018-10-30,0.06400542746334147,1.4082695065911168
2018-10-31,0.0605016335192942,1.3321809080324174
2018-11-01,0.00700200504802464,0.1429310909404325
2018-11-02,-0.00991499940901635,-0.19939832137508012
2018-11-05,-0.018180917910780053,-0.36915563192525386
2018-11-06,-0.009587946762881798,-0.19568966387901088
2018-11-07,-0.015904020611876207,-0.32324729321174284
2018-11-08,-0.02209933714510255,-0.4523473473495875
2018-11-09,-0.038970861499510255,-0.8387995413581919
2018-11-12,-0.04204288676145845,-0.9107813493699198
2018-11-13,-0.03752108009382258,-0.8144484584096982
2018-11-14,-0.04236959860003051,-0.9254410347678829
2018-11-15,-0.03700598026137552,-0.8136977362746115
2018-11-16,-0.05096259069956431,-1.1139109731870136
2018-11-19,-0.04041497247845527,-0.88275698370138
2018-11-20,-0.007665921426361091,-0.16501068948766276
2018-11-21,-0.02183947002320271,-0.4647875284771744
2018-11-22,-0.041468617288762256,-0.9055137856706831
2018-11-23,-0.005223879619081474,-0.11431471909774325
2018-11-26,-0.006853712744333464,-0.1497897005861128
2018-11-27,-0.008030770575387966,-0.17574753389865128
2018-11-28,-0.028008264999625873,-0.6057709534905437
2018-11-29,-0.046893488368876614,-1.0417129643830654
2018-11-30,-0.04235812192783207,-0.938747414251868
2018-12-03,-0.07329518499666955,-1.5394835015576642
2018-12-04,-0.06936088734943392,-1.4490438050975294
2018-12-05,-0.05652581776387635,-1.1800908681299895
2018-12-06,-0.029294903906144473,-0.5852059275242266
2018-12-07,-0.04793692731574662,-0.9596998924314383
2018-12-10,-0.016471193978674994,-0.31459233366488404
2018-12-11,-0.026555996512080675,-0.5067658068578584
2018-12-12,-0.04416921602146058,-0.8153519899818851
2018-12-13,-0.0309566578528316,-0.5799363942517519
2018-12-14,-0.018869525157149687,-0.3482344501865819
2018-12-17,-0.017016675600604114,-0.3141566026787278
2018-12-18,0.00358572342879371,0.06552140875943978
2018-12-19,0.018541214427938314,0.3400310934206605
2018-12-20,0.05401013018938479,0.9873354406137377
2018-12-21,0.06271894191365207,1.1454357768180343
2018-12-24,0.059494855943648096,1.088251907751108
2018-12-25,0.06412244657667811,1.1709562016017963
2018-12-26,0.06644718515475043,1.215295959339403
2018-12-27,0.06958512539603598,1.2712722381089394
2018-12-28,0.05497635941445109,0.9949010893822307
2018-12-31,0.04000734223315344,0.726706048493745
2019-01-01,0.040283310878315506,0.7317172485237945
2019-01-02,0.05807431135231065,1.0145271174403445
2019-01-03,0.07045374037525692,1.225612157720678
2019-01-04,0.00542795205119269,0.08162268313871053
2019-01-07,-0.022126174110352424,-0.32887726825499675
2019-01-08,-0.02576261844937115,-0.38235428846114217
2019-01-09,-0.048263348369321765,-0.7066811598990137
2019-01-10,-0.008581050942043788,-0.13073258817577968
2019-01-11,-0.002977443113524517,-0.04543378204026437
2019-01-14,0.012371005672377339,0.18736630258405354
2019-01-15,0.015664704734982368,0.23757249066262637
2019-01-16,-0.00584071007193929,-0.08838548413610521
2019-01-17,-0.02827508288909723,-0.4281838155030846
2019-01-18,-0.04699606651309563,-0.7015734373901892
2019-01-21,-0.04574705953652615,-0.6829590767424908
2019-01-22,-0.032669941619187695,-0.48330633429807945
2019-01-23,-0.04622045991981452,-0.6848360830353466
2019-01-24,-0.03219000926238183,-0.47499473677399
2019-01-25,-0.054211218354868584,-0.7906943886731921
2019-01-28,-0.05412854819869155,-0.789462355293247
2019-01-29,-0.04980265240460804,-0.7263239468313172
2019-01-30,-0.0560780014661805,-0.8174645348199022
2019-01-31,-0.009992566321589347,-0.1514605644375095
2019-02-01,0.0009162318518514523,0.013989594985259524
2019-02-04,-0.012607493781362902,-0.19252509792687134
2019-02-05,-0.00839033519847883,-0.12810614233614578
2019-02-06,0.005787548026037301,0.08855384185333513
2019-02-07,0.019490165471602323,0.2948587829972116
2019-02-08,0.010777591990330558,0.16414589310373415
2019-02-11,-0.006092752900221364,-0.09345778809360493
2019-02-12,-0.01616130737360159,-0.24687698671341132
2019-02-13,-0.029311129558108443,-0.44824446976785043
2019-02-14,-0.010232872309005037,-0.15618420003606504
2019-02-15,-0.0015376184192499346,-0.023550204590898793
2019-02-18,-0.014055857807500578,-0.21511510584617174
2019-02-19,-0.02795413873339063,-0.43253460531728416
2019-02-20,-0.01120084697076087,-0.17429503518309641
2019-02-21,-0.023998757575930806,-0.37188523632414894
2019-02-22,-0.03239818519688529,-0.5055524555388362
2019-02-25,-0.026312658152950384,-0.4111872785259171
2019-02-26,-0.03174739591481411,-0.4971731037745158
2019-02-27,-0.034582117299079736,-0.5400355704035787
2019-02-28,-0.043593736200258845,-0.6798837096316358
2019-03-01,-0.05743811711785106,-0.895487701063435
2019-03-04,-0.02307109302083077,-0.37023882622840176
2019-03-05,-0.0381354192905786,-0.6156747648745431
2019-03-06,-0.022159885622872057,-0.3524393003261178
2019-03-07,-0.023064288868649824,-0.3674245365881016
2019-03-08,-0.01774672760913998,-0.2832757910772877
2019-03-11,-0.04076711865409104,-0.6705896285305512
2019-03-12,-0.04216897410646884,-0.6932239918624097
2019-03-13,-0.008014689749165207,-0.1359511796868992
2019-03-14,-0.0074079359013286055,-0.12569381687287584
2019-03-15,-0.027083348905374297,-0.4664482187021135
2019-03-18,-0.02162454196754295,-0.37221168570457874
2019-03-19,-0.037507525643064296,-0.6522848252643607
2019-03-20,-0.0371707891054582,-0.6463360888945298
2019-03-21,-0.04303922549049722,-0.7541889130012953
2019-03-22,-0.030162184083407737,-0.5214909702637907
2019-03-25,-0.03064931441526024,-0.5300163482736487
2019-03-26,-0.041554338528261736,-0.7201413005828201
2019-03-27,-0.023642462171280156,-0.40764846652286124
2019-03-28,-0.03341018254116098,-0.5770666350889049
2019-03-29,-0.021235877505667022,-0.3693779054492796
2019-04-01,-0.03366444331306343,-0.5802833851043605
2019-04-02,-0.022571985575119267,-0.38687533811273267
2019-04-03,-0.07855784672809867,-1.4042499575819738
2019-04-04,-0.09235118620859006,-1.6620250788389233
2019-04-05,-0.028279093226186998,-0.6292430520040365
2019-04-08,-0.007579766339959383,-0.17356630532806666
2019-04-09,0.005519815321834404,0.12705982383033435
2019-04-10,0.036350212352254586,0.8644860272838836
2019-04-11,0.02777242942483572,0.6580268762419464
2019-04-12,0.007185821498441309,0.16426139331918385
2019-04-15,-0.011765781627490169,-0.27354137238986365
2019-04-16,-0.0019491272745757544,-0.045325142634732446
2019-04-17,0.01084011357293834,0.25482666385800695
2019-04-18,0.031176153533135634,0.735163030208222
2019-04-19,0.0543789480953433,1.3373886829149328
2019-04-22,0.054802865983587,1.3479341785556138
2019-04-23,0.04358023000108949,1.094774844006655
2019-04-24,0.0615452293778741,1.5334875961981447
2019-04-25,0.04422961810271838,1.108773319654931
2019-04-26,0.06847375161921904,1.7876604885619696
2019-04-29,0.06389829516520848,1.6726496445887913
2019-04-30,0.06533294351568712,1.7096262262199813
2019-05-01,0.0720136718879731,1.8911320021366802
2019-05-02,0.057169444998122744,1.4975124639344546
2019-05-03,0.0707721159933721,1.8547528198288359
2019-05-06,0.07768813799407827,2.046811729945538
2019-05-07,0.07822634295642134,2.0606703271171107
2019-05-08,0.07567466534122196,1.995323702580072
2019-05-09,0.05326926369455221,1.4567825165517194
2019-05-10,0.04081296457783802,1.1216369782380333
2019-05-13,0.04656932765561314,1.2785302228243525
2019-05-14,0.054011402222167756,1.5025992065376437
2019-05-15,0.062801630664974,1.75326064333677
2019-05-16,0.055811773016523056,1.572420098481511
2019-05-17,0.06543069348386064,1.838393076206666
2019-05-20,0.06387400119591154,1.7895364665230167
2019-05-21,0.06134356493986942,1.721787215092253
2019-05-22,0.06630640143377833,1.8536539943795065
2019-05-23,0.08647820722541186,2.4480407480174784
2019-05-24,0.07084787529293758,2.0046159730268855
2019-05-27,0.07709593952399435,2.1793810387565893
2019-05-28,0.07565177885265711,2.139336313902196
2019-05-29,0.09156391857753975,2.689654562436397
2019-05-30,0.09851936246196188,2.9181094662323646
2019-05-31,0.11862801880441962,3.5093613147783724
2019-06-03,0.11692895831123584,3.45996019977874
2019-06-04,0.10986996148709718,3.2148862147144572
2019-06-05,0.09199417626432511,2.8198432895261725
2019-06-06,0.0660170835169056,2.2117681773048172
2019-06-07,0.08307603103529057,2.7314769863687616
2019-06-10,0.06596994793476807,2.1482733664114226
2019-06-11,0.07462771558513714,2.455883927331184
2019-06-12,0.07665868611880707,2.5176969739098576
2019-06-13,0.0934329925479797,3.0544825894779697
2019-06-14,0.10549004579653054,3.3976374878006577
2019-06-17,0.09874900839534898,3.1740968653702994
2019-06-18,0.10962292363535715,3.4843298249763928
2019-06-19,0.09959618254252715,3.1536011858404898
2019-06-20,0.09480667650123181,3.0376933283556684
2019-06-21,0.06880054616232834,2.2860045230700403
2019-06-24,0.07240834261066005,2.3931645819560554
2019-06-25,0.0721274207295912,2.3830125948833696
2019-06-26,0.044802167212701506,1.4543834284874295
2019-06-27,0.04925912845285464,1.601872015383779
2019-06-28,0.05195073580525223,1.6910361231214084
2019-07-01,0.07485521568444332,2.527448954274138
2019-07-02,0.07861165813747557,2.618539751485713
2019-07-03,0.11082484026455348,3.8510045209766375
2019-07-04,0.11692525773627307,4.069871906843052
2019-07-05,0.09660998142584604,3.110376495502708
2019-07-08,0.09958713581498474,3.2078837189615137
2019-07-09,0.09187698481554538,2.9488784933516223
2019-07-10,0.08058737806095417,2.5953731234540642
2019-07-11,0.07307041758304177,2.3002625371914687
2019-07-12,0.09434057398774676,3.20775934179234
2019-07-15,0.10594536167245416,3.5857361449514027
2019-07-16,0.10297615310887397,3.4899048387791214
2019-07-17,0.11434728146014193,3.8203779722837305
2019-07-18,0.11510896552702367,3.839184101776054
2019-07-19,0.11259598174122103,3.747234418903858
2019-07-22,0.11930810802007961,3.961207162277627
2019-07-23,0.11457998641973233,3.819296165807139
2019-07-24,0.10748843025650331,3.6371624622593957
2019-07-25,0.10006199583770208,3.3086411787487116
2019-07-26,0.10439692196962559,3.4375148126596384
2019-07-29,0.1128984155878492,3.677564283369909
2019-07-30,0.10786903223195442,3.508287826225515
2019-07-31,0.10529117029787881,3.4207308590928687
2019-08-01,0.13080249309341238,4.150455488629645
2019-08-02,0.12673960498736653,4.036497920777362
2019-08-05,0.1378784729658017,4.34455320563617
2019-08-06,0.12909238121683445,4.037986965937368
2019-08-07,0.1510817814968672,4.468774557832359
2019-08-08,0.13335865348132867,3.7655851728656966
2019-08-09,0.14025353538028382,3.9718901417735686
2019-08-12,0.1570780006312393,4.295095095353184
2019-08-13,0.1418987100002913,3.726787246671383
2019-08-14,0.17239240675035233,4.18218200810764
2019-08-15,0.17605651300439487,4.263810160511806
2019-08-16,0.14897130601893663,3.4850652440025667
2019-08-19,0.15405732440060707,3.626549258441745
2019-08-20,0.15493279492768308,3.6465393028987094
2019-08-21,0.13362113852551197,3.095541415089842
2019-08-22,0.12207617037163909,2.8300084505228487
2019-08-23,0.15480064759424184,3.4745052336668594
2019-08-26,0.15281443676060993,3.431348949183216
2019-08-27,0.16339428098472233,3.6464916810867245
2019-08-28,0.1788604757335617,3.9683506448164882
2019-08-29,0.16891471839647118,3.710444114441808
2019-08-30,0.1586069311865444,3.5032234836280622
2019-09-02,0.16628939807656404,3.6625923243729113
2019-09-03,0.19319131984371393,4.231542229710951
2019-09-04,0.15573283280701236,3.168990949176003
2019-09-05,0.10860213502695193,1.984505120214922
2019-09-06,0.09349509826244874,1.7184004114947176
2019-09-09,0.07543338218779196,1.3457568600313405
2019-09-10,0.047692404853937345,0.8255679843789031
2019-09-11,0.03818481044651625,0.6611521063068972
2019-09-12,0.014162757134153863,0.24445888252665748
2019-09-13,-0.025915333467467605,-0.43714144143805883
2019-09-16,-0.03205509710005072,-0.5393776972733051
2019-09-17,-0.03885077095117646,-0.6563482130955832
2019-09-18,-0.02919012005676603,-0.49298041914449253
2019-09-19,-0.028591867429223993,-0.4826794142362257
2019-09-20,-0.018626898023767317,-0.31473278257441223
2019-09-23,-0.022130676310346844,-0.37457479964712914
2019-09-24,-0.021592109728065367,-0.36550355485824126
2019-09-25,-0.0080492337979388,-0.13735932203985457
2019-09-26,-0.004039397786830774,-0.0688587889493686
2019-09-27,-0.0074057917891796445,-0.1262196926882824
2019-09-30,-0.0231555715659456,-0.3942184205627558
2019-10-01,-0.038488735325739744,-0.6616432259900141
2019-10-02,-0.06297674908355662,-1.085867733023591
2019-10-03,-0.07001047652520542,-1.208046847536207
2019-10-04,-0.04450004662820596,-0.7805914441294253
2019-10-07,-0.04240441092705551,-0.743337801760575
2019-10-08,-0.037589015130035056,-0.6592076175890033
2019-10-09,-0.03515773168706411,-0.616732482253202
2019-10-10,-0.03638748434875966,-0.6374221674812524
2019-10-11,-0.051969763379676376,-0.9010996288420255
2019-10-14,-0.05844112514039223,-1.0164842114996373
2019-10-15,-0.05820346956899786,-1.0123009902792928
2019-10-16,-0.06619493871028306,-1.157477593653618
2019-10-17,-0.08813526105400575,-1.542132195016558
2019-10-18,-0.09594041234311058,-1.673577974910253
2019-10-21,-0.10358656498467742,-1.811361947668031
2019-10-22,-0.1047670481648629,-1.8325794641135928
2019-10-23,-0.11288983576988224,-1.9786311445017415
2019-10-24,-0.0927200602905785,-1.628672325617663
2019-10-25,-0.09753261557788175,-1.7172919304278624
2019-10-28,-0.11322536855180174,-2.0044144981820695
2019-10-29,-0.10993821857235356,-1.9455119185695546
2019-10-30,-0.10375273801381016,-1.8328828691124595
2019-10-31,-0.11522179012090258,-2.0620036087847464
2019-11-01,-0.12730318829363468,-2.276727863761964
2019-11-04,-0.13879174848014242,-2.5001601407065244
2019-11-05,-0.1391041546271493,-2.5055496112409106
2019-11-06,-0.15800636143472038,-2.9235982705869086
2019-11-07,-0.15033119350414825,-2.8056910980014163
2019-11-08,-0.1555506760984982,-2.907406205678386
2019-11-11,-0.17947660384741873,-3.442790216933055
2019-11-12,-0.1539637220337829,-2.985822263857925
2019-11-13,-0.1892932557292672,-3.927778643648159
2019-11-14,-0.18814894903140947,-3.898624348715946
2019-11-15,-0.17183750697648068,-3.619064318974922
2019-11-18,-0.16138646677020538,-3.383414851807289
2019-11-19,-0.16107336761154575,-3.376045338695664
2019-11-20,-0.1489859772903816,-3.1455715755506275
2019-11-21,-0.1519766011788709,-3.2059431540365324
2019-11-22,-0.17576857849424352,-3.8851964477748173
2019-11-25,-0.17076335725385572,-3.755545909014862
2019-11-26,-0.1801562301146034,-4.009951530514211
2019-11-27,-0.18863335410381726,-4.253302145637548
2019-11-28,-0.17859449534635258,-4.040415274149703
2019-11-29,-0.1852279422289459,-4.194742209010362
2019-12-02,-0.21594238098340904,-4.833302478016749
2019-12-03,-0.23503991541566327,-5.4186729140516965
2019-12-04,-0.20574134153156065,-5.061095495312459
2019-12-05,-0.15867930325069227,-4.603102012156647
2019-12-06,-0.14908401208382205,-4.275312285953818
2019-12-09,-0.12121130209894904,-3.735503807893363
2019-12-10,-0.09533166822596793,-3.1906024165164526
2019-12-11,-0.08330936476129677,-2.7542307467795064
2019-12-12,-0.06647256587448709,-2.2371121762311463
2019-12-13,-0.027578299235088415,-1.020503784825631
2019-12-16,-0.0119815790666837,-0.44573402954956953
2019-12-17,-0.020161993582011043,-0.7508712927786269
2019-12-18,-0.029394350350311897,-1.0966127196309599
2019-12-19,-0.0414723898406211,-1.5729277649846811
2019-12-20,-0.04135663615645647,-1.5682667172324813
2019-12-23,-0.04985114201160208,-1.8969132866427758
2019-12-24,-0.04211859250431507,-1.596283155379601
2019-12-25,-0.039505910306258614,-1.4967672006260797
2019-12-26,-0.039810029178644984,-1.509285576823411
2019-12-27,-0.029168779185633577,-1.0920626176128163
2019-12-30,-0.03141383665110533,-1.1670985033069357
2019-12-31,-0.028852648505427698,-1.0699207450567056
2020-01-01,-0.019326671140158506,-0.7320769575349875
2020-01-02,-0.005882796391566059,-0.21882041885631032
2020-01-03,-0.015134066587654678,-0.5611547693619888
2020-01-06,-0.02538299062388872,-0.9399017736379648
2020-01-07,-0.018599693344711097,-0.6817054583758405
2020-01-08,-0.01942725548204248,-0.7118648256212401
2020-01-09,0.008695195925988266,0.3231078380493741
2020-01-10,0.030126075898077562,1.1793508304530889
2020-01-13,0.03079781654012309,1.2049858042546866
2020-01-14,0.033367005752863006,1.3020052248742526
2020-01-15,0.03410604483191381,1.3294835795717492
2020-01-16,0.050902730419537946,2.0381629918613684
2020-01-17,0.07462808763598613,2.973097378443554
2020-01-20,0.07642803268807005,3.0481417942137883
2020-01-21,0.06544540229996121,2.5502838438521542
2020-01-22,0.07964714478196325,3.0470935381486406
2020-01-23,0.06165732377351293,2.3134226635249466
2020-01-24,0.06030970337245322,2.2637530139947493
2020-01-27,0.0335710647571912,1.0776180727666442
2020-01-28,0.03643351920448036,1.1675655170552852
2020-01-29,0.038082907407649684,1.217692890244103
2020-01-30,0.025425543920862173,0.8124942787980947
2020-01-31,0.02263816602064734,0.7180785216296571
2020-02-03,0.023046543903344464,0.7310522903147791
2020-02-04,0.03446779268199335,1.095641123696083
2020-02-05,0.02903545743791108,0.9253826716547656
2020-02-06,0.044932597502670334,1.4559767119167342
2020-02-07,0.052084555968701596,1.6842932511893882
2020-02-10,0.06579374575568728,2.102346471345226
2020-02-11,0.062035558572410776,1.9876833568550472
2020-02-12,0.06263380417070241,2.007546341836572
2020-02-13,0.05334716280201002,1.7234465467720663
2020-02-14,0.05915587335397178,1.915770053999142
2020-02-17,0.053808114137688094,1.750152137731697
2020-02-18,0.05578744950725143,1.8100602305263658
2020-02-19,0.06478141999131647,2.092567962704627
2020-02-20,0.07563635463140016,2.457498958189345
2020-02-21,0.07393963007275697,2.402565445515321
2020-02-24,0.05260774204652639,1.6750201871990011
2020-02-25,0.04484840427229017,1.423009768566156
2020-02-26,0.03842200465100701,1.2212047273521691
2020-02-27,0.047873776431882877,1.5081925582362776
2020-02-28,0.07524019182534156,2.252314601939478
2020-03-02,0.07994298526401451,2.446699553640207
2020-03-03,0.08533700803727061,2.6110151338038174
2020-03-04,0.09303066088299615,2.855057818792521
2020-03-05,0.1124790526488763,3.3095674951923635
2020-03-06,0.1569109674557941,3.7062644508538454
2020-03-09,0.2512974491741037,4.013714242762741
2020-03-10,0.19118405244261194,2.7121042257314363
2020-03-11,0.20872954346927478,2.9246091896758206
2020-03-12,0.2824460817302518,3.51311810666469
2020-03-13,0.20676650576613106,2.3655662655786722
2020-03-16,0.3049171069875014,3.01697500349709
2020-03-17,0.2964186041249645,2.924966675529952
